Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
486,-11.255,486_prepared-2_out.pdbqt,3,,,
487,-10.040,487_prepared-1_out.pdbqt,1,,,
488,-11.670,488_prepared-1_out.pdbqt,1,,,
489,-12.254,489_prepared-1_out.pdbqt,1,,,
490,-10.777,490_prepared-2_out.pdbqt,2,,,
491,-9.591,491_prepared-1_out.pdbqt,1,,,
492,-11.025,492_prepared-1_out.pdbqt,1,,,
493,-11.791,493_prepared-8_out.pdbqt,10,,,
494,-9.305,494_prepared-1_out.pdbqt,1,,,
495,-11.967,495_prepared-1_out.pdbqt,1,,,
496,-12.011,496_prepared-2_out.pdbqt,3,,,
497,-12.061,497_prepared-1_out.pdbqt,1,,,
498,-13.460,498_prepared-1_out.pdbqt,1,,,
499,-9.452,499_prepared-1_out.pdbqt,1,,,
500,-10.347,500_prepared-1_out.pdbqt,1,,,
501,-9.691,501_prepared-1_out.pdbqt,1,,,
502,-12.341,502_prepared-1_out.pdbqt,1,,,
503,-11.784,503_prepared-1_out.pdbqt,1,,,
504,-10.698,504_prepared-1_out.pdbqt,2,,,
505,-10.457,505_prepared-1_out.pdbqt,7,,,
506,-10.303,506_prepared-1_out.pdbqt,1,,,
507,-10.785,507_prepared-1_out.pdbqt,1,,,
508,-14.067,508_prepared-1_out.pdbqt,1,,,
509,-10.662,509_prepared-4_out.pdbqt,7,,,
510,-10.822,510_prepared-1_out.pdbqt,1,,,
511,-12.917,511_prepared-1_out.pdbqt,1,,,
512,-10.000,512_prepared-1_out.pdbqt,1,,,
513,-13.279,513_prepared-1_out.pdbqt,1,,,
514,-10.789,514_prepared-2_out.pdbqt,7,,,
515,-13.893,515_prepared-1_out.pdbqt,1,,,
516,-7.843,516_prepared-1_out.pdbqt,1,,,
517,-13.329,517_prepared-1_out.pdbqt,1,,,
518,-10.891,518_prepared-1_out.pdbqt,2,,,
519,-9.199,519_prepared-1_out.pdbqt,1,,,
520,-11.248,520_prepared-5_out.pdbqt,7,,,
521,-14.113,521_prepared-2_out.pdbqt,2,,,
